name,Movement,Case material,Year of production,Condition,Reference number,Scope of delivery,Location,Case area(mm2),price($)
Patek Philippe Aquanaut,Automatic,Steel,2016,Unworn,5167,"Original box, original papers", Ingolstadt,1256.6370614359173,54843.0
Patek Philippe Aquanaut,Automatic,White gold,2018,Very good,5168,"Original box, original papers", Florida,1398.6684653047118,149875.0
Patek Philippe Aquanaut,Automatic,White gold,2023,Very good,5168,"Original box, original papers", Caserta,1398.6684653047118,94653.0
Patek Philippe Nautilus,Automatic,Yellow gold,1995,Very good,3800,"Original box, no original papers", Koblenz,1075.2100856911068,36180.0
Patek Philippe Calatrava,Automatic,Rose gold,2022,Very good,5227,"Original box, original papers", Monaco,1194.5906065275187,35523.0
Patek Philippe Nautilus,Automatic,Rose gold,2009,Very good,5712,"Original box, original papers", Texas,1256.6370614359173,88810.0
Patek Philippe Gondolo,Manual winding,Yellow gold,1907,Very good,1785,"Original box, original papers", Alto de Pinheiros,1194.5906065275187,15000.0
Patek Philippe Gondolo,Manual winding,Yellow gold,1954,Good,5024,"No original box, no original papers", California,706.8583470577034,14900.0
Patek Philippe Perpetual Calendar,Automatic,Rose gold,2022,Very good,5159,"Original box, original papers", California,1134.1149479459152,63995.0
Patek Philippe Nautilus,Automatic,Steel,2017,Very good,5711,"Original box, original papers", Florida,1256.6370614359173,95500.0
Patek Philippe Calatrava,Automatic,White gold,2022,Very good,7234,"Original box, original papers", Tokyo,1104.4661672776617,33893.0
Patek Philippe Nautilus,Automatic,Rose gold,2012,Very good,5980,"Original box, original papers", California,1288.2493375126646,105716.0
Patek Philippe Calatrava,Automatic,Yellow gold,1958,Good,Pate,"No original box, no original papers", Texas,1332.5,15950.0
Patek Philippe Nautilus,Automatic,Steel,2019,Very good,5990,"Original box, original papers", Florida,1288.2493375126646,125000.0
Patek Philippe Nautilus,Automatic,Steel,2009,Good,5711,"Original box, original papers", California,1520.0,87500.0
Patek Philippe Aquanaut,Automatic,White gold,2020,Unworn,5168,"Original box, original papers", Florida,1398.6684653047118,80500.0
Patek Philippe Nautilus,Automatic,Steel,2006,Very good,5800,"Original box, original papers", Florida,1134.1149479459152,85999.0
Patek Philippe Annual Calendar,Automatic,Rose gold,2000,Very good,5035,"Original box, original papers", Georgia,1075.2100856911068,27999.0
Patek Philippe Calatrava,Automatic,White gold,2015,Good,5296,"Original papers, no original box", Florida,1134.1149479459152,18000.0
Patek Philippe Perpetual Calendar,Automatic,White gold,2022,Unworn,5320,"Original box, original papers", New York,1256.6370614359173,61900.0
Patek Philippe Aquanaut,Automatic,White gold,2020,Very good,5168,"Original box, original papers", California,1398.6684653047118,88000.0
Patek Philippe Aquanaut,Automatic,White gold,2021,Unworn,5168,"Original box, original papers", New York,1398.6684653047118,79995.0
Patek Philippe Aquanaut,Automatic,Steel,2016,Very good,5164,"Original box, original papers", New York,1307.4051987179282,77500.0
Patek Philippe Calatrava,Automatic,Yellow gold,1995,Very good,5032,"No original box, no original papers", New York,1017.8760197630929,19850.0
Patek Philippe Calatrava,Manual winding,White gold,2020,Unworn,7122,"Original box, original papers", Florida,855.2985999398212,19990.0
Patek Philippe Aquanaut,Automatic,Steel,2021,New,5167,"Original box, original papers", Switzerland (WORLDWIDE DELIVERY),1256.6370614359173,63362.0
Patek Philippe Aquanaut,Automatic,Steel,2009,Good,5167,"Original box, original papers", New York,1256.6370614359173,49220.0
Patek Philippe Nautilus,Quartz,Gold/Steel,1980,Very good,4700,"No original box, no original papers", Milano,572.5552611167398,10523.0
Patek Philippe Calatrava,Manual winding,Rose gold,2021,Very good,6119,"Original box, original papers", California,1194.5906065275187,28575.0
Patek Philippe Nautilus,Automatic,Steel,2015,Very good,5726,"Original box, original papers", New York,1288.2493375126646,114500.0
Patek Philippe Calatrava,Automatic,Steel,2022,Very good,5212,"Original papers, no original box", MILANO,1256.6370614359173,38975.0
Patek Philippe,Automatic,White gold,2024,Very good,5960,"No original box, no original papers", Florida,940.2472652928892,24900.0
Patek Philippe Perpetual Calendar Chronograph,Manual winding,White gold,2012,Very good,5270,"Original box, original papers", Caserta,1320.2543126711105,122492.0
Patek Philippe Nautilus,Quartz,Steel,2023,Very good,3900,"No original box, no original papers", New York,855.2985999398212,27500.0
Patek Philippe Golden Ellipse,Automatic,Rose gold,1947,Very good,5738,"No original box, no original papers", Massachusetts,1362.75,26000.0
Patek Philippe Twenty~4,Automatic,Rose gold,2022,New,7300,"Original box, original papers", Florida,1017.8760197630929,42500.0
Patek Philippe Aquanaut,Automatic,Steel,2018,Very good,5164,"Original box, original papers", New York,1307.4051987179282,73000.0
Patek Philippe Aquanaut,Automatic,Steel,2008,Very good,5167,"Original box, no original papers", New York,1307.4051987179282,52350.0
Patek Philippe Gondolo,Manual winding,Platinum,2014,Very good,5109,"Original box, no original papers", Texas,1290.0,19950.0
Patek Philippe Nautilus,Automatic,Steel,2019,Unworn,5711,"Original box, original papers", Florida,1256.6370614359173,117500.0
Patek Philippe Twenty~4,Quartz,Rose gold,2023,Unworn,4908,"Original box, original papers", roma,750.0,27839.0
Patek Philippe Aquanaut,Automatic,Rose gold,2023,Unworn,5164,"Original box, original papers", Florida,1307.4051987179282,126795.0
Patek Philippe Gondolo,Manual winding,Yellow gold,2016,Good,5124,"No original box, no original papers", Georgia,1436.2,16450.0
Patek Philippe Nautilus,Automatic,Yellow gold,2018,Very good,3800,"No original box, no original papers", New York,1075.2100856911068,39000.0
Patek Philippe Nautilus,Quartz,Rose gold,2024,New,7010,"Original box, original papers", Pennsylvania,804.247719318987,52500.0
Patek Philippe Vintage,Manual winding,Yellow gold,1944,Very good,1576,"Original box, no original papers", Texas,750.0,10700.0
Patek Philippe Calatrava,Manual winding,Rose gold,1954,Good,pate,"No original box, no original papers", New York,1017.8760197630929,20425.0
Patek Philippe Vintage,Manual winding,Yellow gold,1940,Very good,9671,"No original box, no original papers", Georgia,1080.0,7988.0
Patek Philippe Nautilus,Automatic,Steel,2022,Very good,7118,"Original box, original papers", New York,973.1397403759745,100000.0
Patek Philippe Aquanaut,Automatic,White gold,2022,Very good,5168,"Original box, original papers", München,1398.6684653047118,82292.0
Patek Philippe Nautilus,Quartz,Platinum,1981,Very good,4700,"Original box, original papers", Florida,1194.5906065275187,53000.0
Patek Philippe Annual Calendar,Automatic,Steel,2012,Very good,5130,"Original box, original papers", New York,1134.1149479459152,35993.0
Patek Philippe Aquanaut,Quartz,Steel,2023,Very good,5064,"No original box, no original papers", New York,1017.8760197630929,24993.0
Patek Philippe Nautilus,Automatic,Steel,2018,Very good,5711,"Original box, original papers", Illinois,1520.0,114000.0
Patek Philippe,Automatic,Steel,1995,Very good,3800,"Original box, original papers", München,1075.2100856911068,60689.0
Patek Philippe Aquanaut,Automatic,Rose gold,2010,Very good,5167,"Original box, original papers", New York,1256.6370614359173,68495.0
Patek Philippe World Time,Automatic,White gold,2007,Very good,5130,"Original box, original papers", Perugia,1225.4174844408687,38418.0
Patek Philippe Nautilus,Automatic,Steel,2018,Very good,5990,"Original box, original papers", New York,1288.2493375126646,113500.0
Patek Philippe Nautilus,Quartz,Rose gold,2018,Very good,7010,"Original box, original papers", Florida,804.247719318987,41875.0
Patek Philippe Calatrava,Automatic,White gold,2023,Very good,6007,"Original box, original papers", Florida,1256.6370614359173,39890.0
Patek Philippe Calatrava,Manual winding,White gold,2022,Very good,6119,"Original box, original papers", Vancouver,1194.5906065275187,29199.0
Patek Philippe Calatrava,Manual winding,Yellow gold,2000,Good,4861,"No original box, no original papers", Texas,973.1397403759745,10275.0
Patek Philippe Nautilus,Automatic,Steel,2012,Very good,5711,"Original box, original papers", Surrey,1520.0,96439.0
Patek Philippe Calatrava,Manual winding,Rose gold,2018,Good,3923,"No original box, no original papers", California,804.247719318987,12500.0
Patek Philippe Nautilus,Automatic,White gold,2022,Unworn,5811,"Original box, original papers", Florida,1320.2543126711105,147500.0
Patek Philippe Aquanaut,Automatic,Steel,1998,Very good,5066,"Original box, original papers", Florida,1017.8760197630929,39000.0
Patek Philippe Aquanaut,Quartz,Steel,2023,Unworn,5267,"Original box, original papers", New York,1182.3698111050544,53995.0
Patek Philippe Aquanaut,Automatic,White gold,2018,Very good,5168,"Original box, original papers", New York,1398.6684653047118,82500.0
Patek Philippe Calatrava,Manual winding,Yellow gold,1920,Good,3919,"No original box, no original papers", Florida,855.2985999398212,8199.0
Patek Philippe Gondolo,Manual winding,Yellow gold,1992,Very good,5009,"Original box, original papers", Warszawa,994.5,9966.0
Patek Philippe Nautilus,Automatic,Steel,2012,Very good,5711,"Original box, original papers", Hamburg,1520.0,93428.0
Patek Philippe Perpetual Calendar,Manual winding,White gold,2012,Very good,5140,"No original box, no original papers", New Jersey,1075.2100856911068,55000.0
Patek Philippe Calatrava,Manual winding,Yellow gold,1945,Good,96,"No original box, no original papers", holon,754.7676350249478,6785.0
Patek Philippe Perpetual Calendar,Quartz,White gold,2012,Very good,5140,"No original box, no original papers", New Jersey,1075.2100856911068,55000.0
Patek Philippe Calatrava,Manual winding,Yellow gold,1945,Good,96,"No original box, no original papers", holon,754.7676350249478,6785.0
Patek Philippe Twenty~4,Quartz,Steel,2006,Good,4910,"Original box, original papers", New York,750.0,9900.0
Patek Philippe Annual Calendar,Automatic,Rose gold,2022,New,5205,"Original box, original papers", New York,1256.6370614359173,64500.0
Patek Philippe Golden Ellipse,Manual winding,Yellow gold,1980,Very good,3848,"No original box, no original papers", Florida,837.0,13000.0
Patek Philippe Vintage,Manual winding,Yellow gold,1965,Very good,9312,"No original box, no original papers", Georgia,1287.0,7988.0
Patek Philippe Calatrava,Manual winding,White gold,1961,Very good,2573,"No original box, no original papers", New Jersey,855.2985999398212,19500.0
Patek Philippe Gondolo,Manual winding,White gold,2014,Very good,5100,"No original box, no original papers", Ohio,1155.0,34999.0
Patek Philippe Neptune,Automatic,Steel,2006,Unworn,3165,"Original box, original papers", Maryland,1075.2100856911068,29200.0
