name,Year of production,Reference number,Location,Case area(mm2),price($),Movement_Automatic,Movement_Manual winding,Movement_Quartz,Condition_Fair,Condition_Good,Condition_Incomplete,Condition_New,Condition_Unworn,Condition_Very good,"Scope of delivery_No original box, no original papers","Scope of delivery_Original box, no original papers","Scope of delivery_Original box, original papers","Scope of delivery_Original papers, no original box",Case material_Aluminum,Case material_Gold/Steel,Case material_Platinum,Case material_Red gold,Case material_Rose gold,Case material_Silver,Case material_Steel,Case material_White gold,Case material_Yellow gold
4,2020,452,315,1398.6684653047118,84651.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
6,1960,148,274,804.247719318987,11723.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
6,2023,554,95,1104.4661672776615,39035.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
15,2021,501,173,1288.2493375126646,117847.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
7,2012,453,512,1194.5906065275187,50905.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
24,2018,514,346,1225.4174844408687,77838.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
15,1988,239,42,855.2985999398212,28841.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
7,2000,405,334,1385.4423602330987,83517.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
6,2024,208,593,855.2985999398212,9966.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
6,1955,75,467,962.112750161874,29509.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2,2019,518,389,1288.2493375126646,162360.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,2021,451,602,1256.6370614359173,60539.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
4,2022,449,389,1307.4051987179282,88500.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
21,2023,298,389,530.929158456675,19995.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
15,2024,501,389,1256.6370614359173,99000.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
7,2008,405,389,1385.4423602330987,85000.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
19,1945,374,122,1075.2100856911068,159500.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
18,2016,488,389,1225.4174844408687,69999.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
6,2013,524,185,1075.2100856911068,31900.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6,2017,336,244,855.2985999398212,18858.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
23,1973,437,122,1194.5906065275187,134500.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
11,2003,423,211,1290.0,13930.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
16,1997,410,547,1307.4051987179282,35047.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
6,1990,220,227,855.2985999398212,16648.0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
18,1999,396,310,1598.4,47827.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1,2015,483,221,1463.0,38681.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
4,2023,451,334,1256.6370614359173,90755.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6,2019,430,428,1017.8760197630928,21280.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
2,2021,511,67,1385.4423602330987,83517.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
4,2023,452,167,1398.6684653047118,99107.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
20,2012,349,292,1225.4174844408687,31283.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
4,2010,402,150,962.112750161874,42896.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
23,2019,464,315,1164.1564276958677,51996.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
6,1990,220,408,855.2985999398212,14866.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
15,2013,501,527,1520.0,87905.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,1946,589,122,734.4,8500.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
15,2023,522,389,1288.2493375126646,112400.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
15,2023,541,389,962.112750161874,84899.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
6,2023,528,389,1194.5906065275187,31895.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
23,2020,464,467,1164.1564276958677,43429.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
21,2021,344,467,1256.6370614359173,44541.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
23,2023,464,549,1164.1564276958677,66758.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
15,2015,521,453,1288.2493375126646,102963.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
0,2023,541,185,973.1397403759744,60600.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
8,2023,454,122,1320.2543126711105,73592.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
24,2024,514,428,1225.4174844408687,107904.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
15,2020,501,389,1256.6370614359173,70000.0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
15,2022,501,389,1256.6370614359173,84800.0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
6,2023,528,145,1194.5906065275187,30066.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
6,2022,463,428,1194.5906065275187,44320.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6,1989,253,261,855.2985999398212,17000.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11,2000,419,194,1256.6370614359173,29509.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
4,2022,452,185,1398.6684653047118,74900.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
15,2006,219,598,1075.2100856911068,59019.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
15,2016,500,389,1520.0,99500.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
10,1850,299,185,1075.2100856911068,10750.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
15,1983,219,239,1075.2100856911068,85662.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
4,2022,451,250,1256.6370614359173,68400.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
6,2022,474,211,1134.1149479459152,24230.0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
6,2024,553,167,940.2472652928892,43986.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
8,2023,358,654,1171.5,33647.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
