name,Movement,Case material,Year of production,Condition,Reference number,Scope of delivery,Location,Case area(mm2),price($)
1,0,6,2024,5,372,0,818,1194.5906065275187,27993.0
1,0,3,2020,5,505,2,824,1164.1564276958677,63615.0
8,1,1,2008,4,410,2,810,1385.4423602330987,262200.0
17,0,5,2021,4,525,2,423,1256.6370614359173,392034.0
17,0,5,2017,3,525,2,824,1520.0,135000.0
6,0,6,2023,4,368,2,506,1320.2543126711105,33964.0
17,0,6,2011,3,552,2,265,1288.2493375126646,919451.0
8,0,7,2023,5,550,2,85,1256.6370614359173,67927.0
6,0,6,1963,5,555,1,756,1075.2100856911068,28910.0
24,0,5,2024,4,592,2,127,1017.8760197630929,29955.0
2,0,1,2020,4,538,2,744,1385.4423602330987,92000.0
12,1,3,2007,5,572,3,766,1013.9999999999999,29280.0
4,0,5,2012,5,460,2,164,1307.4051987179282,72671.0
1,0,5,2021,4,355,2,246,1134.1149479459152,44079.0
12,2,7,2006,5,314,2,554,616.0,10478.0
17,0,3,2018,5,552,2,824,1288.2493375126646,181500.0
6,1,6,2013,5,339,2,393,855.2985999398212,18684.0
24,2,5,2022,4,347,2,824,490.8738521234052,17450.0
23,1,7,2015,5,328,0,288,706.8583470577034,13920.0
6,1,7,1966,5,147,0,645,891.9688401888483,17269.0
17,0,6,2014,4,526,2,570,1520.0,76724.0
17,0,5,2016,5,526,3,453,1256.6370614359173,110242.0
6,0,6,2014,5,457,2,393,1134.1149479459152,25240.0
6,1,6,1997,5,149,0,127,804.247719318987,12249.0
24,2,5,2011,5,347,0,506,750.0,11024.0
17,0,3,2021,5,525,1,748,1256.6370614359173,155875.0
21,0,1,2022,4,488,2,706,1320.2543126711105,218280.0
4,2,5,2024,4,485,2,822,1182.3698111050544,51500.0
17,0,5,2011,3,553,2,747,1288.2493375126646,173250.0
11,0,6,1980,3,533,2,826,1362.75,83500.0
0,0,5,2020,3,558,2,845,1256.6370614359173,64500.0
6,1,6,1950,4,339,2,824,855.2985999398212,25700.0
8,1,3,2020,5,586,2,254,1134.1149479459152,66726.0
6,1,7,1887,1,424,3,405,855.2985999398212,24932.0
24,0,5,2020,4,592,2,85,1017.8760197630929,28396.0
17,0,5,2022,3,577,2,848,973.1397403759745,75000.0
1,0,6,2015,5,355,2,242,1134.1149479459152,43052.0
17,0,0,2023,4,552,2,506,1559.25,150331.0
17,0,3,2013,5,525,2,329,1256.6370614359173,92425.0
12,1,7,2012,5,443,2,351,1436.2,19153.0
6,0,7,1995,5,369,3,731,907.9202768874502,18450.0
17,0,7,2022,5,221,2,21,1075.2100856911068,64586.0
17,0,3,2011,5,552,2,424,1288.2493375126646,108170.0
0,1,7,2016,5,542,0,495,380.132711084365,5568.0
6,1,7,1940,5,540,2,760,1017.8760197630929,15000.0
26,0,1,2023,3,480,2,50,1164.1564276958677,67231.0
6,0,3,2024,3,368,2,506,1520.0,42260.0
17,0,5,2022,3,553,2,568,1288.2493375126646,185781.0
17,0,6,2024,4,552,2,127,1288.2493375126646,262243.0
6,0,7,2016,5,457,3,423,1134.1149479459152,27075.0
20,0,7,2004,5,250,1,544,1017.8760197630929,54642.0
17,0,5,2022,3,526,2,848,1520.0,120000.0
17,0,1,2022,3,525,2,265,1256.6370614359173,595673.0
6,1,5,1966,5,137,0,664,962.1127501618741,32583.0
17,0,3,2023,3,577,2,824,973.1397403759745,93000.0
6,1,3,1955,5,76,0,127,962.1127501618741,38863.0
24,0,5,2022,4,592,2,824,1017.8760197630929,31999.0
4,2,5,2024,4,485,2,164,1182.3698111050544,64586.0
1,0,6,2019,4,454,2,824,1194.5906065275187,53525.0
17,0,5,2010,5,525,2,190,1520.0,105788.0
17,0,5,2022,4,577,2,811,973.1397403759745,62775.0
12,1,7,2000,5,433,0,824,706.8583470577034,17500.0
6,0,7,1985,0,383,1,395,855.2985999398212,77358.0
4,0,3,2024,4,484,2,127,1250.3617301103716,183737.0
6,0,6,2000,5,491,0,852,17670.0,29150.0
6,0,7,2009,5,295,0,824,615.7521601035994,13995.0
1,0,5,2024,4,355,2,744,1134.1149479459152,48440.0
17,0,5,1992,5,221,0,769,1075.2100856911068,47500.0
17,0,5,2018,5,525,2,361,1520.0,139195.0
12,0,7,2008,5,449,2,633,2042.820622996763,27370.0
17,0,5,2005,5,204,2,453,1385.4423602330987,183737.0
2,0,5,2015,5,545,2,23,1288.2493375126646,64252.0
9,0,3,2023,3,467,2,609,1194.5906065275187,106091.0
4,0,6,2022,3,547,2,824,1398.6684653047118,127432.0
0,1,7,2022,1,53,0,1,2206.1834409834323,10000.0
6,1,7,2023,5,308,0,522,490.8738521234052,7517.0
4,0,6,2022,3,547,2,824,1398.6684653047118,126500.0
21,1,3,2021,5,488,2,686,1320.2543126711105,181209.0
17,2,5,1980,5,303,0,470,1017.8760197630929,25055.0
6,1,7,1990,5,245,3,206,855.2985999398212,13251.0
9,1,6,1979,3,580,2,609,855.2985999398212,34898.0
12,1,7,2000,5,381,0,580,706.8583470577034,14198.0
12,0,3,2012,4,575,0,746,1014.0,99450.0
26,0,6,2018,5,480,2,706,1164.1564276958677,38413.0
21,0,1,2015,5,258,2,824,864.0,155000.0
1,0,7,1970,5,390,0,753,1075.2100856911068,33950.0
12,1,6,2023,0,367,3,395,833.28,11800.0
20,0,6,2015,5,543,2,824,1650.2,71555.0
8,1,7,1950,1,6,1,217,881.4130888727864,57905.0
17,0,5,2024,3,577,2,826,973.1397403759745,83500.0
7,0,7,2008,5,429,2,581,1452.2012041218818,222155.0
0,2,7,2018,3,224,2,546,750.0,180261.0
6,0,3,2022,5,515,2,645,1385.4423602330987,39751.0
20,0,1,2021,5,483,2,813,1339.6457933253935,99999.0
17,0,5,2020,3,526,2,248,1256.6370614359173,151053.0
6,0,6,2008,5,555,3,147,1075.2100856911068,27806.0
1,0,1,2023,5,353,3,246,1075.2100856911068,34012.0
17,0,3,2023,4,577,2,824,973.1397403759745,91995.0
24,0,3,1891,5,592,2,611,363.59999999999997,32804.0
17,0,5,2013,5,532,2,824,1288.2493375126646,104400.0
0,1,7,1920,5,460,0,645,804.247719318987,21505.0
2,0,3,2009,5,545,2,127,1288.2493375126646,50667.0
4,0,5,2018,1,460,2,205,1307.4051987179282,77944.0
12,1,3,1907,1,553,0,153,1520.0,11024.0
8,1,6,2015,0,464,1,395,1219.2206929316628,62280.0
1,0,3,2016,3,471,2,265,1256.6370614359173,70404.0
12,2,7,2022,5,330,0,85,615.7521601035994,18596.0
17,0,5,2022,3,532,2,609,1288.2493375126646,127030.0
6,2,7,2024,5,222,0,181,855.2985999398212,8908.0
4,0,5,2008,5,462,2,351,1256.6370614359173,53451.0
17,0,3,2024,3,577,2,824,973.1397403759745,126900.0
9,0,6,2022,4,465,2,824,1320.2543126711105,82500.0
4,0,5,2017,5,462,2,705,1256.6370614359173,51750.0
6,1,3,1949,5,62,1,208,754.7676350249478,33284.0
6,0,5,2020,5,264,2,428,907.9202768874502,17045.0
11,0,7,1974,5,189,3,506,1017.8760197630929,22828.0
26,0,7,2011,5,447,2,195,1194.5906065275187,111345.0
17,0,5,2003,5,202,2,329,1596.0,78951.0
6,1,1,2022,5,578,2,686,754.7676350249478,18132.0
6,0,1,1940,5,513,2,784,95.03317777109125,169900.0
1,0,5,2023,3,355,2,148,1134.1149479459152,55667.0
6,0,7,2002,1,264,2,638,855.2985999398212,20853.0
1,0,7,1999,5,389,3,568,1075.2100856911068,22082.0
18,0,7,2021,5,418,2,453,1017.8760197630929,25055.0
1,0,6,2021,5,505,0,766,1194.5906065275187,35040.0
17,0,5,2014,5,577,2,242,973.1397403759745,57469.0
6,1,5,1970,1,173,0,423,1385.4423602330987,14423.0
0,1,7,1970,1,164,0,493,855.2985999398212,9928.0
20,0,6,2022,3,496,2,81,1256.6370614359173,75611.0
17,0,3,2019,4,526,2,645,1520.0,123816.0
1,0,6,2019,3,355,2,609,1134.1149479459152,60025.0
6,0,5,2024,4,474,2,82,1256.6370614359173,48885.0
2,0,3,2020,3,538,2,645,1385.4423602330987,86671.0
6,1,6,2024,3,368,2,747,973.1397403759745,38147.0
11,1,6,1970,5,197,0,17,572.5552611167398,13675.0
2,0,5,2022,5,538,0,393,1385.4423602330987,61493.0
21,1,1,1993,5,258,0,609,1017.8760197630929,164300.0
1,0,3,2008,5,482,2,705,1256.6370614359173,42750.0
1,0,1,2014,5,507,2,544,1194.5906065275187,100000.0
27,0,5,2022,5,542,2,645,1320.2543126711105,68425.0
4,0,5,2022,3,460,2,148,1307.4051987179282,86746.0
4,0,5,2000,5,405,2,351,1134.1149479459152,51224.0
6,0,7,2022,5,441,1,747,962.1127501618741,28000.0
24,0,5,2024,3,592,2,506,1017.8760197630929,30846.0
20,0,7,1907,1,394,0,732,1530.0,47500.0
6,1,7,1977,1,135,2,94,855.2985999398212,10073.0
6,0,7,1960,5,132,0,766,962.1127501618741,16499.0
0,1,7,2021,5,591,0,756,1590.4312808798327,9260.0
24,2,5,2005,5,347,3,393,753.0,9034.0
6,0,6,2022,5,479,2,732,1194.5906065275187,33800.0
17,0,3,2023,4,577,2,811,973.1397403759745,88995.0
26,0,6,2019,3,583,2,812,1017.8760197630929,49500.0
9,0,5,2022,5,474,2,813,1256.6370614359173,42999.0
26,0,6,2023,4,447,2,824,1225.4174844408687,148995.0
6,0,6,2020,5,490,2,351,1134.1149479459152,44542.0
6,1,2,1945,5,603,1,379,1244.1021067480938,27839.0
21,1,1,2022,3,488,2,148,1320.2543126711105,262689.0
9,1,6,2020,5,465,2,254,1320.2543126711105,61472.0
26,0,6,2010,5,446,3,287,1225.4174844408687,34520.0
20,0,6,2022,4,496,2,127,1256.6370614359173,82960.0
0,2,7,1989,5,306,0,562,510.70515574919074,10219.0
20,0,3,1996,1,395,2,686,1017.8760197630929,82500.0
17,0,5,2016,5,552,2,824,1288.2493375126646,139100.0
4,0,7,1998,5,406,0,645,1017.8760197630929,84651.0
17,0,5,2007,5,535,0,248,1134.1149479459152,89500.0
24,2,5,2005,5,347,3,393,753.0,9152.0
17,0,6,2019,3,534,2,351,1256.6370614359173,288412.0
12,1,7,2020,4,435,1,755,1584.0,17500.0
8,1,6,2015,5,464,0,645,1194.5906065275187,64840.0
21,1,3,2003,5,258,2,686,1017.8760197630929,154950.0
6,0,6,1985,5,479,2,250,1194.5906065275187,27000.0
6,0,7,2024,5,264,2,85,907.9202768874502,22160.0
17,0,3,2022,5,526,2,645,1520.0,119254.0
6,0,3,2020,5,515,2,253,1385.4423602330987,44075.0
6,1,7,1998,5,245,0,201,855.2985999398212,11580.0
17,0,3,2024,3,577,2,270,973.1397403759745,100766.0
6,2,7,2022,1,311,0,412,490.8738521234052,5769.0
6,0,6,2021,5,368,2,69,962.1127501618741,27056.0
6,1,3,2022,4,339,2,506,855.2985999398212,30957.0
4,2,5,2011,5,407,0,254,1256.6370614359173,36121.0
17,0,3,2021,4,525,2,744,1256.6370614359173,210689.0
4,2,3,2024,3,487,2,506,1182.3698111050544,77838.0
17,0,5,2006,5,525,2,172,1520.0,120821.0
6,1,7,2020,5,325,0,246,660.519855417254,16415.0
6,0,7,2000,5,132,0,838,962.1127501618741,16950.0
0,1,4,1893,5,498,0,280,3672.0,72381.0
12,1,6,2012,5,443,0,702,1436.2,15230.0
4,0,5,2013,5,460,2,195,1307.4051987179282,72381.0
4,0,6,2023,4,463,2,506,1398.6684653047118,99107.0
17,0,3,2020,5,526,2,626,1520.0,106873.0
25,1,6,1967,5,113,0,645,380.132711084365,7168.0
6,1,7,1997,5,245,0,322,881.4130888727864,31180.0
11,2,7,2010,5,317,1,393,598.0,6766.0
4,0,3,2021,5,462,2,813,1256.6370614359173,79999.0
17,0,5,2017,5,532,2,732,1134.1149479459152,149800.0
17,0,3,2021,5,525,2,273,1256.6370614359173,200435.0
21,1,3,2024,4,488,2,164,1320.2543126711105,251264.0
17,0,7,1985,5,221,1,489,1075.2100856911068,86746.0
21,1,1,2021,4,488,2,609,1320.2543126711105,189305.0
4,0,6,2021,3,463,2,824,1398.6684653047118,99888.0
12,0,3,2007,5,449,2,732,1938.0,45425.0
2,0,5,2015,5,545,2,348,1288.2493375126646,70030.0
4,0,5,2023,3,460,2,824,1307.4051987179282,85888.0
0,0,5,2001,5,337,3,382,1320.2543126711105,9911.0
14,1,1,1940,5,32,0,645,973.1397403759745,71683.0
7,0,3,2024,4,560,2,824,1520.53084433746,798000.0
17,0,5,2016,3,525,2,357,1520.0,244983.0
6,1,7,2024,5,245,0,565,855.2985999398212,11041.0
4,0,3,2010,5,462,2,811,1256.6370614359173,68445.0
13,0,1,2022,3,513,2,148,1398.6684653047118,293913.0
6,0,6,2022,4,478,2,645,1256.6370614359173,42358.0
6,0,7,2003,5,441,1,291,962.1127501618741,14476.0
17,0,5,2011,4,526,2,221,1520.0,155898.0
6,0,7,2023,5,245,2,784,855.2985999398212,13900.0
11,0,6,2012,5,178,1,85,1017.8760197630929,18819.0
17,0,5,2020,3,553,2,230,1288.2493375126646,120153.0
17,2,3,2019,4,567,2,495,804.247719318987,83517.0
12,1,1,2019,5,425,0,766,1344.0,22210.0
17,0,3,2023,4,552,2,158,688.1344548423084,220485.0
20,0,6,2004,5,250,1,124,1017.8760197630929,78951.0
11,2,7,1995,5,247,0,201,986.0,8573.0
17,0,5,2012,4,532,2,460,1288.2493375126646,73495.0
2,0,3,2022,3,538,2,824,1385.4423602330987,69687.0
17,0,6,2009,5,526,2,813,1256.6370614359173,79999.0
17,0,5,2009,5,535,2,323,1134.1149479459152,125832.0
0,1,7,2023,1,606,0,393,730.6166415004762,27626.0
24,0,5,1926,4,592,2,824,1017.8760197630929,25500.0
17,0,6,2000,5,532,2,747,1288.2493375126646,121275.0
27,0,5,2023,4,542,2,164,1320.2543126711105,75722.0
5,2,7,1972,1,180,0,666,1385.4423602330987,45616.0
12,1,6,2023,5,381,0,548,1140.0,14646.0
4,0,6,2021,4,547,2,506,1398.6684653047118,128059.0
24,2,6,2019,5,347,0,288,750.0,21102.0
4,2,5,2024,3,485,2,506,1182.3698111050544,59575.0
2,0,5,2015,4,545,2,545,1288.2493375126646,57905.0
4,0,5,2023,4,462,2,824,1256.6370614359173,64495.0
17,0,2,2022,3,526,2,824,1520.0,115560.0
17,2,6,2009,5,568,2,546,804.247719318987,38752.0
26,0,3,1993,5,480,0,242,1164.1564276958677,33456.0
0,0,7,1970,1,167,0,217,962.1127501618741,11692.0
17,0,6,2019,5,551,2,824,1520.53084433746,475000.0
4,0,5,2000,5,405,2,297,1134.1149479459152,54453.0
4,0,5,2006,5,405,2,546,1134.1149479459152,64586.0
4,0,3,2022,4,408,2,544,995.3822163633902,92384.0
17,0,5,2018,5,532,2,153,1288.2493375126646,120821.0
17,0,5,2010,5,535,2,772,1134.1149479459152,80000.0
23,0,6,2002,5,590,2,705,1104.4661672776617,41500.0
27,0,5,2022,3,542,2,848,1320.2543126711105,72000.0
2,0,1,1965,5,545,2,824,1288.2493375126646,69500.0
25,0,6,1969,5,626,0,732,753.0,16500.0
17,0,3,2022,4,526,2,811,1256.6370614359173,210000.0
17,0,5,2024,4,532,2,164,1288.2493375126646,139195.0
6,1,7,2019,5,225,0,427,804.247719318987,9047.0
2,0,3,2023,4,546,2,702,1288.2493375126646,173000.0
1,0,5,2021,4,355,2,192,1134.1149479459152,49542.0
17,0,6,2022,4,534,2,822,1256.6370614359173,239700.0
6,0,7,2004,5,431,2,351,1075.2100856911068,27839.0
17,0,3,2013,5,526,2,744,1256.6370614359173,91750.0
17,0,5,2021,5,201,3,348,1385.4423602330987,121155.0
4,2,3,2024,3,487,2,838,1182.3698111050544,89900.0
24,2,5,2022,5,347,2,650,753.0,13027.0
8,1,6,2021,3,465,2,570,1320.2543126711105,76724.0
26,0,1,2023,3,480,2,702,1164.1564276958677,62580.0
2,0,5,1994,3,538,2,265,1385.4423602330987,62654.0
12,1,5,2007,0,425,2,425,804.247719318987,24184.0
4,0,6,2017,5,463,2,836,1398.6684653047118,115000.0
21,1,1,2024,4,489,2,127,1320.2543126711105,441972.0
17,0,5,2012,5,525,2,813,1256.6370614359173,104999.0
6,1,3,1999,5,388,2,659,907.9202768874502,16487.0
17,1,3,2022,5,545,0,824,1398.6684653047118,198000.0
4,0,3,2024,4,594,2,495,1250.3617301103716,668136.0
20,0,7,2016,1,453,0,485,1134.1149479459152,39574.0
11,0,7,1990,5,190,0,55,1254.0,10912.0
22,0,3,2023,4,556,2,824,1075.2100856911068,5999995.0
21,1,7,2024,4,488,2,744,1320.2543126711105,175831.0
2,0,3,2018,3,538,2,744,1385.4423602330987,77499.0
25,1,7,1970,1,158,0,340,754.7676350249478,8797.0
4,0,6,2021,4,463,2,824,1398.6684653047118,89500.0
6,1,1,1955,1,538,0,164,1288.2493375126646,15579.0
1,0,3,2023,3,505,2,824,1164.1564276958677,72000.0
6,0,5,1999,5,264,3,842,907.9202768874502,17999.0
17,0,6,2010,5,525,2,812,1256.6370614359173,105000.0
6,1,3,2022,1,518,0,824,1017.8760197630929,16995.0
4,0,5,2018,5,460,2,744,1307.4051987179282,99795.0
21,0,3,1979,5,379,2,85,1665.0,220374.0
6,2,7,1986,5,252,2,558,1221.0,16899.0
12,1,7,2007,1,443,0,765,1436.2,16450.0
0,1,7,1950,5,626,0,824,480.0,8000.0
17,0,5,2022,3,577,2,744,962.1127501618741,64900.0
4,0,5,2022,4,462,2,169,1256.6370614359173,61133.0
17,0,6,2024,3,552,2,609,1288.2493375126646,238705.0
27,0,6,2021,4,541,2,811,1225.4174844408687,77995.0
1,0,6,2022,5,389,1,85,1075.2100856911068,26280.0
1,0,6,2021,5,356,3,260,1134.1149479459152,80000.0
0,1,7,1920,1,34,0,127,1809.5573684677208,3897.0
25,1,3,2020,5,548,0,140,1520.0,10913.0
6,1,3,1952,5,626,0,824,855.2985999398212,14800.0
4,0,6,2022,3,463,2,848,1398.6684653047118,84000.0
0,1,7,1907,5,70,0,756,728.0,10920.0
17,0,3,2022,3,577,2,824,973.1397403759745,90000.0
6,1,3,2013,5,468,2,329,1075.2100856911068,23273.0
17,0,5,2014,5,525,2,485,1520.0,121767.0
12,2,3,1978,3,360,2,265,1168.3100000000002,54116.0
26,0,3,2019,5,447,2,705,1194.5906065275187,138500.0
17,0,5,2019,4,577,2,824,1075.2100856911068,72590.0
6,0,6,2024,4,515,2,127,1385.4423602330987,50667.0
17,0,0,2018,5,552,1,824,1559.25,102900.0
4,2,3,2022,3,487,2,824,1182.3698111050544,77000.0
27,0,1,2024,4,541,2,506,1225.4174844408687,109686.0
17,0,7,1993,5,221,2,619,1075.2100856911068,130267.0
17,0,5,2019,5,525,2,127,1520.0,128059.0
17,0,5,2021,4,525,2,744,1256.6370614359173,243000.0
26,0,6,2017,3,447,2,546,1225.4174844408687,135854.0
26,0,6,2014,5,446,2,610,1225.4174844408687,34500.0
4,0,5,2023,3,462,2,33,1256.6370614359173,63473.0
2,0,1,2023,5,546,0,824,1256.6370614359173,159099.0
11,1,3,2015,5,280,1,85,572.5552611167398,9131.0
26,0,6,2021,5,480,2,329,1164.1564276958677,40088.0
6,1,5,1974,5,173,0,251,1520.0,19571.0
17,0,3,2000,5,577,2,85,973.1397403759745,117147.0
6,1,7,1995,5,136,0,824,706.8583470577034,6500.0
24,2,6,2023,5,349,1,85,750.0,11692.0
7,0,6,2016,5,560,2,744,1520.53084433746,857553.0
6,1,7,2021,5,132,0,645,962.1127501618741,19485.0
18,2,7,2024,5,335,0,756,572.5552611167398,18200.0
17,0,6,2011,3,551,2,732,2156.0,995000.0
17,2,3,2024,3,567,2,182,804.247719318987,76836.0
17,0,5,2015,5,532,2,824,1288.2493375126646,114500.0
1,0,6,2000,5,471,2,382,1256.6370614359173,38975.0
24,2,3,2004,5,346,2,416,572.0,20540.0
0,1,7,1950,5,57,1,329,706.8583470577034,16692.0
17,0,3,2017,3,525,2,323,1256.6370614359173,165920.0
17,0,5,2022,5,577,2,824,973.1397403759745,100000.0
6,0,6,2023,4,558,2,824,1256.6370614359173,39900.0
0,0,7,1970,5,116,3,329,340.0,5010.0
4,2,5,2024,5,407,0,813,962.1127501618741,36999.0
4,0,5,2005,5,462,2,705,1256.6370614359173,52575.0
20,0,6,2023,4,585,2,281,967.6183912872903,75722.0
17,2,3,2024,3,567,2,824,804.247719318987,77000.0
24,0,5,2023,3,592,2,842,1017.8760197630929,27900.0
3,0,6,2024,4,497,2,71,1320.2543126711105,87544.0
21,0,1,2022,3,489,2,824,1225.4174844408687,1000000.0
17,2,3,2021,3,567,2,443,804.247719318987,78810.0
26,0,7,2020,4,481,2,824,1164.1564276958677,119000.0
1,0,5,2022,5,355,2,47,1134.1149479459152,50277.0
17,0,3,2022,3,577,2,148,973.1397403759745,132514.0
0,1,7,2023,1,471,0,824,1320.0,9995.0
6,0,7,2015,1,132,0,463,962.1127501618741,14916.0
17,0,5,2008,5,526,2,824,1288.2493375126646,91900.0
10,2,7,2020,1,635,0,460,986.0,13058.0
17,0,5,2022,3,532,2,842,1288.2493375126646,127500.0
0,1,3,2024,1,311,0,506,1809.5573684677208,8352.0
20,0,3,2010,4,453,2,856,1086.8653944359248,56250.0
17,0,5,2021,4,553,2,822,1288.2493375126646,109500.0
4,0,6,2023,3,463,2,580,1398.6684653047118,91863.0
1,0,6,2023,0,505,2,395,1164.1564276958677,41629.0
4,0,3,2018,4,462,2,495,1256.6370614359173,81123.0
0,0,6,2009,4,478,2,395,1256.6370614359173,47678.0
17,0,3,2019,5,525,2,467,1256.6370614359173,222712.0
4,0,5,2010,5,462,2,510,1256.6370614359173,65310.0
4,0,3,2021,4,460,2,645,1307.4051987179282,107459.0
17,0,5,2022,4,525,2,824,1256.6370614359173,334900.0
17,0,3,2010,5,552,2,732,1288.2493375126646,145500.0
26,0,7,2014,3,447,2,126,1225.4174844408687,97993.0
18,0,5,1942,5,417,0,810,1017.8760197630929,15450.0
17,0,3,1999,3,526,2,824,1256.6370614359173,216800.0
24,2,5,2020,5,347,0,824,750.0,8500.0
9,0,3,2006,5,398,2,354,1017.8760197630929,29509.0
21,1,1,1999,5,258,3,609,1017.8760197630929,180000.0
24,2,5,2017,5,347,0,645,490.8738521234052,10361.0
24,2,5,1999,5,347,1,658,750.0,10361.0
26,0,3,1989,5,446,0,246,1225.4174844408687,29707.0
12,1,3,2018,5,425,2,732,1344.0,28888.0
0,2,7,2016,1,628,0,242,1385.4423602330987,9945.0
17,0,5,2016,5,525,2,456,1520.0,94215.0
17,0,5,2021,5,577,2,764,973.1397403759745,59000.0
4,2,3,2024,3,487,2,265,1182.3698111050544,88399.0
17,0,6,2016,3,534,2,824,1256.6370614359173,253000.0
0,0,3,2019,1,464,0,824,1256.6370614359173,14995.0
6,0,7,1968,1,132,0,392,962.1127501618741,15734.0
0,1,7,2023,5,592,0,756,1520.53084433746,7800.0
4,0,3,2019,5,462,2,178,1256.6370614359173,70989.0
17,0,5,1982,1,221,1,101,1938.0,66814.0
6,1,7,1994,5,468,0,824,1075.2100856911068,23800.0
1,0,1,2014,5,454,3,242,1194.5906065275187,36610.0
4,0,5,2017,5,462,2,351,1256.6370614359173,75722.0
26,0,1,2006,5,434,1,91,1075.2100856911068,64918.0
26,0,6,2022,4,481,2,619,1134.1149479459152,123751.0
10,1,6,1957,1,626,0,737,859.3130000000001,8900.0
1,0,3,1989,5,454,2,85,1194.5906065275187,43986.0
6,0,6,2006,5,264,2,574,907.9202768874502,16700.0
1,0,6,2020,5,471,2,784,1256.6370614359173,44500.0
1,0,3,2023,5,454,0,253,1194.5906065275187,34266.0
4,0,5,2012,5,462,2,775,1256.6370614359173,50500.0
17,0,3,2022,3,552,2,148,1288.2493375126646,144651.0
17,0,5,2013,5,525,2,380,1256.6370614359173,199327.0
0,1,6,1980,5,263,0,645,940.2472652928892,10752.0
17,0,5,1945,3,567,2,747,804.247719318987,53550.0
6,0,6,2004,5,431,2,527,1075.2100856911068,50289.0
6,1,6,2023,3,561,2,265,1194.5906065275187,33888.0
1,0,3,2024,4,505,2,451,1463.0,58837.0
0,1,7,2023,5,143,2,56,804.247719318987,8203.0
2,0,5,2015,3,545,2,323,1398.6684653047118,77726.0
20,0,6,2023,3,496,2,609,1256.6370614359173,75380.0
21,1,1,2018,5,489,2,824,1320.2543126711105,275000.0
6,1,7,1991,5,245,0,813,907.9202768874502,10499.0
1,0,3,1998,1,389,3,120,1075.2100856911068,30623.0
9,0,7,2019,5,397,1,732,1017.8760197630929,29500.0
6,1,3,2024,5,440,1,732,1017.8760197630929,19500.0
17,0,3,2016,4,552,2,645,1288.2493375126646,121209.0
4,2,5,2022,3,485,2,609,1182.3698111050544,50254.0
4,0,5,2020,5,405,0,84,1134.1149479459152,42304.0
11,1,3,1970,4,168,2,498,615.7521601035994,13920.0
17,0,5,2016,5,526,2,351,1520.0,128059.0
0,0,7,2024,5,250,0,195,1017.8760197630929,55667.0
27,0,6,2013,5,541,2,85,1225.4174844408687,66034.0
12,1,1,2018,1,425,0,856,1344.0,26500.0
17,2,0,2022,5,303,0,760,783.0,16500.0
1,0,2,2023,1,390,3,423,1075.2100856911068,39007.0
20,0,6,2021,4,458,2,824,1134.1149479459152,96775.0
6,0,7,1970,5,222,1,83,855.2985999398212,12361.0
6,0,6,2023,3,558,2,348,1256.6370614359173,54342.0
6,1,3,2024,5,339,2,250,1254.0,23500.0
17,0,1,2013,3,525,2,609,1256.6370614359173,583500.0
17,2,7,2008,5,303,0,732,572.5552611167398,25500.0
11,1,6,2020,5,160,0,498,864.0,9243.0
6,1,3,2019,3,468,2,609,1075.2100856911068,28756.0
17,0,3,2018,3,525,2,148,1256.6370614359173,190589.0
6,0,6,2019,5,422,2,238,1134.1149479459152,144950.0
4,0,7,1996,5,288,0,283,1256.6370614359173,778.0
21,1,3,2024,4,488,2,164,1320.2543126711105,251264.0
4,2,3,2023,3,487,2,824,1182.3698111050544,78800.0
26,0,1,2006,5,434,2,568,1075.2100856911068,54078.0
24,2,5,2023,3,347,2,61,753.0,16440.0
1,0,3,2014,5,505,0,242,1134.1149479459152,51398.0
17,1,1,2024,5,567,2,747,1020.0,50400.0
20,0,7,1990,5,250,0,127,1017.8760197630929,67649.0
25,1,6,1967,5,108,0,645,176.71458676442586,8797.0
8,1,6,2022,5,465,2,195,1320.2543126711105,65700.0
4,2,3,2024,3,487,2,671,1182.3698111050544,78193.0
24,2,5,2001,1,347,2,107,750.0,9465.0
17,0,5,2005,5,202,0,544,1256.6370614359173,73231.0
0,0,5,2023,4,558,2,242,1256.6370614359173,111648.0
0,1,7,1949,1,446,3,48,1734.9445429449634,5209.0
26,0,1,2022,3,480,2,824,1164.1564276958677,62500.0
0,1,6,1973,5,625,2,645,530.929158456675,10707.0
17,0,3,2016,1,552,2,249,1288.2493375126646,111122.0
0,1,3,2004,0,626,0,253,706.8583470577034,20765.0
6,1,7,2017,5,245,0,855,855.2985999398212,11150.0
20,0,1,1990,5,511,0,242,1225.4174844408687,46827.0
21,1,3,2010,5,548,2,824,1256.6370614359173,210000.0
1,0,3,2022,4,471,2,506,1256.6370614359173,75722.0
13,1,1,2017,5,501,2,824,1320.2543126711105,195000.0
6,0,7,2023,5,479,2,250,1194.5906065275187,26500.0
24,2,5,1984,5,346,0,393,578.6,16304.0
6,1,5,2006,5,517,0,718,1017.8760197630929,36000.0
4,0,5,2020,5,460,2,824,1307.4051987179282,75000.0
4,0,3,2023,4,460,2,641,1307.4051987179282,108828.0
17,0,5,2008,4,552,2,824,1782.0,243940.0
11,0,7,2022,5,208,0,498,1085.0,15367.0
6,0,6,2023,4,558,2,13,1256.6370614359173,47886.0
18,0,5,2023,5,417,0,756,1017.8760197630929,26930.0
6,2,7,2024,0,312,0,425,530.929158456675,8536.0
6,1,3,2024,5,219,0,506,1075.2100856911068,16703.0
