name,Movement,Case material,Year of production,Condition,Reference number,Scope of delivery,Location,Case area(mm2),price($)
1,0,8,2017,6,532,2,259,1256.6370614359173,38752.0
18,2,7,1985,1,227,0,115,572.5552611167398,13251.0
4,0,8,2024,5,312,2,159,1398.6684653047118,140309.0
2,0,3,2017,6,665,2,133,1288.2493375126646,139456.0
18,0,7,2021,6,643,2,247,1288.2493375126646,116900.0
11,2,9,1995,6,798,0,65,986.0,8573.0
22,1,5,2021,5,713,2,247,1320.2543126711105,169500.0
12,1,8,2016,6,541,2,259,1519.56,42689.0
18,0,7,2022,1,416,3,259,1288.2493375126646,164321.0
2,0,5,2023,6,369,2,47,1385.4423602330987,82515.0
4,0,7,2023,3,522,2,159,1307.4051987179282,93873.0
27,0,5,2018,6,578,2,259,1164.1564276958677,49926.0
2,0,7,2016,5,414,2,259,1288.2493375126646,77838.0
18,0,7,2023,3,647,2,28,1288.2493375126646,155787.0
0,1,3,1955,6,798,2,228,924.0,31270.0
0,1,9,2009,1,179,0,127,907.9202768874502,9735.0
18,0,7,2020,6,628,2,66,1520.0,111568.0
4,2,7,2024,5,519,2,219,1182.3698111050544,59575.0
6,0,9,1995,6,323,3,221,907.9202768874502,18450.0
18,0,7,2024,6,647,2,17,1288.2493375126646,77838.0
25,0,7,2019,6,757,2,247,1017.8760197630929,19000.0
18,2,5,2023,3,713,2,247,804.247719318987,65900.0
21,0,9,2009,1,438,2,27,1086.8653944359248,66145.0
0,0,8,2006,3,320,2,127,962.1127501618741,26092.0
18,0,7,2023,3,643,2,159,1520.0,141422.0
18,0,7,2008,6,414,2,27,1782.0,105677.0
1,0,5,2023,3,556,2,247,1288.2493375126646,59000.0
6,0,9,1970,6,150,1,16,855.2985999398212,12361.0
6,0,8,2024,3,696,2,121,1256.6370614359173,46213.0
25,2,7,2022,3,281,2,194,753.0,17260.0
18,0,7,2019,6,617,2,247,1256.6370614359173,132000.0
1,0,8,2015,6,373,2,28,1256.6370614359173,38975.0
6,0,8,2021,3,798,2,96,1075.2100856911068,32182.0
21,0,8,2023,5,582,2,247,1256.6370614359173,74500.0
18,0,7,2023,3,720,2,247,973.1397403759745,83500.0
6,1,9,2008,6,403,1,158,1017.8760197630929,17706.0
1,0,3,1997,6,316,1,228,1075.2100856911068,38850.0
6,1,8,2018,6,450,0,221,1017.8760197630929,15040.0
6,1,8,1997,6,71,0,27,804.247719318987,12249.0
1,0,5,2020,5,593,2,247,1164.1564276958677,63111.0
18,0,7,2024,6,110,1,259,1075.2100856911068,49553.0
22,1,9,1954,3,566,2,247,1320.2543126711105,164000.0
2,0,3,2010,5,665,2,145,1288.2493375126646,65700.0
18,0,7,2022,3,711,2,41,973.1397403759745,52326.0
27,0,5,2009,6,640,2,247,1256.6370614359173,105000.0
2,0,3,2020,3,655,2,233,1385.4423602330987,129995.0
6,1,9,1998,1,338,0,259,855.2985999398212,11752.0
6,0,9,2023,1,146,0,259,855.2985999398212,27859.0
4,0,7,2012,6,424,2,27,1256.6370614359173,56780.0
6,0,8,2023,3,637,2,12,1760.0,53130.0
18,0,7,2009,0,139,0,133,1075.2100856911068,48027.0
6,0,5,2019,6,752,0,127,1104.4661672776617,34680.0
8,0,8,2022,6,458,2,247,1256.6370614359173,57992.0
18,0,1,2015,6,414,2,259,1288.2493375126646,114627.0
25,0,7,2022,0,760,2,259,1017.8760197630929,24912.0
1,0,5,2020,6,593,2,253,1463.0,39328.0
6,1,5,1950,1,21,0,118,962.1127501618741,23942.0
4,2,7,2016,6,384,1,247,1362.75,40000.0
18,0,5,2022,3,720,2,28,973.1397403759745,132514.0
18,0,5,1992,3,713,2,247,973.1397403759745,98000.0
6,0,8,2009,6,594,2,47,1134.1149479459152,29522.0
2,0,5,2022,6,660,2,17,1385.4423602330987,72938.0
6,1,9,2008,5,446,1,228,1017.8760197630929,19300.0
0,1,5,2009,5,680,2,70,1164.1564276958677,54018.0
18,0,7,2013,6,617,2,259,1256.6370614359173,104118.0
9,0,5,1940,6,435,0,66,1194.5906065275187,70564.0
8,0,7,2007,3,461,2,228,1320.2543126711105,74353.0
10,2,9,2023,6,131,0,259,1194.5906065275187,12788.0
6,2,9,2022,6,209,0,137,735.0,12107.0
12,2,8,1966,3,315,2,195,1087.78,31827.0
25,0,5,2023,3,760,2,195,1017.8760197630929,45787.0
27,0,5,2024,5,798,2,219,1385.4423602330987,109999.0
6,0,8,1991,6,752,2,259,1425.0,36700.0
4,0,7,2022,3,671,2,210,1398.6684653047118,138087.0
9,1,8,2024,5,740,2,27,855.2985999398212,41759.0
18,0,7,2010,6,630,2,228,1256.6370614359173,128888.0
25,2,8,2012,1,274,0,247,583.0,27500.0
4,0,4,2017,6,545,2,133,1307.4051987179282,111336.0
18,2,9,2014,6,107,0,112,754.7676350249478,11136.0
18,0,1,1982,1,139,3,259,1312.5,37899.0
18,0,7,2019,3,617,2,93,1520.0,139084.0
2,0,3,2017,3,655,2,195,1385.4423602330987,100507.0
18,2,5,2021,6,760,2,70,804.247719318987,82488.0
1,0,8,2021,5,333,2,50,1194.5906065275187,55678.0
11,0,5,2023,3,639,2,195,1362.75,32944.0
11,0,8,1979,6,84,0,259,1254.0,38362.0
1,0,8,2017,6,346,2,259,1288.2493375126646,39380.0
12,1,9,2003,6,343,2,178,706.8583470577034,26057.0
6,0,9,1960,6,56,0,221,962.1127501618741,16499.0
6,1,9,1945,6,764,1,27,754.7676350249478,21046.0
25,0,5,2023,3,760,2,96,1017.8760197630929,50110.0
4,0,5,2023,3,631,2,219,995.3822163633902,161999.0
0,1,9,1938,1,545,0,208,1590.4312808798327,7494.0
4,0,8,2023,6,313,2,247,1385.4423602330987,125500.0
8,0,8,2015,6,673,2,259,1256.6370614359173,57465.0
6,0,5,2023,6,631,3,259,1075.2100856911068,21000.0
27,0,8,2004,1,528,3,27,1075.2100856911068,50444.0
4,0,8,2009,6,798,2,70,973.1397403759745,86428.0
18,0,8,2023,3,631,2,195,1520.0,106091.0
1,0,5,2024,3,556,2,228,720.0,58112.0
0,1,9,2023,6,798,0,228,660.0,15500.0
18,0,7,2012,6,414,2,259,1256.6370614359173,118928.0
25,2,7,2008,6,286,0,259,750.0,11024.0
1,0,8,2016,1,333,2,153,1194.5906065275187,33020.0
8,1,8,2016,6,470,0,259,1219.2206929316628,70154.0
0,1,9,1927,6,2,0,222,962.0,50000.0
1,0,8,2020,5,313,2,247,1134.1149479459152,77215.0
10,2,7,1980,6,798,0,178,1288.2493375126646,17463.0
4,0,7,2024,3,424,2,195,1256.6370614359173,66000.0
12,1,8,2010,5,333,2,259,1436.2,26158.0
18,0,7,2022,3,711,2,259,973.1397403759745,75000.0
18,0,9,1990,6,146,1,52,1017.8760197630929,88918.0
1,0,9,1999,6,374,3,175,1075.2100856911068,22082.0
1,0,5,2023,6,593,2,66,1463.0,37603.0
6,1,9,1999,6,338,1,245,855.2985999398212,18500.0
6,0,9,1966,6,58,0,153,907.9202768874502,41600.0
27,0,9,2002,6,446,1,259,1075.2100856911068,30102.0
8,1,9,1948,6,1,0,208,855.2985999398212,78199.0
4,0,8,2018,6,528,2,194,1398.6684653047118,74459.0
18,0,7,2018,6,711,2,64,1256.6370614359173,94641.0
6,1,5,2022,6,456,2,259,1194.5906065275187,33396.0
27,0,8,2013,6,704,2,247,1225.4174844408687,68000.0
18,0,7,2016,6,711,2,247,1520.0,99500.0
0,0,8,2015,6,755,0,247,768.75,12500.0
6,1,7,2023,6,115,0,133,855.2985999398212,17622.0
4,0,8,2023,5,312,2,247,1398.6684653047118,127880.0
2,0,5,2013,6,666,2,145,1256.6370614359173,65589.0
4,0,7,2020,5,522,2,99,1307.4051987179282,95766.0
21,0,8,1999,6,189,1,175,1017.8760197630929,73231.0
6,1,9,1998,0,71,2,125,804.247719318987,8769.0
6,0,9,1995,5,323,1,228,855.2985999398212,18900.0
4,0,7,2021,5,424,2,259,1256.6370614359173,77838.0
18,0,8,2024,6,631,2,247,1520.0,83000.0
18,0,7,2018,6,711,2,177,1256.6370614359173,97453.0
4,0,8,2021,5,528,2,247,1398.6684653047118,89500.0
21,0,8,2022,3,583,2,247,1256.6370614359173,79500.0
1,0,5,2022,6,540,1,185,1256.6370614359173,55677.0
27,0,3,2023,3,566,2,253,1164.1564276958677,61999.0
24,1,9,2023,6,253,0,96,660.519855417254,13363.0
6,0,5,2020,5,752,2,159,1104.4661672776617,37861.0
1,0,9,2003,6,374,3,99,1075.2100856911068,24498.0
25,0,9,2023,3,759,2,228,1182.3698111050544,30796.0
4,0,8,2020,5,498,2,52,1398.6684653047118,96601.0
2,0,5,2024,6,660,2,17,1385.4423602330987,72938.0
4,0,5,2010,6,545,2,222,1256.6370614359173,76500.0
4,0,7,2010,6,524,0,228,1256.6370614359173,49850.0
18,0,7,2009,1,414,3,169,1017.8760197630929,84385.0
18,0,7,2016,6,643,2,259,1520.0,90000.0
18,0,7,2023,3,711,2,247,973.1397403759745,61888.0
6,0,5,2017,3,760,2,78,940.2472652928892,35202.0
6,0,8,2022,3,696,2,247,1256.6370614359173,40250.0
4,0,7,2018,6,525,2,32,1256.6370614359173,61246.0
21,0,8,2022,3,541,2,259,1256.6370614359173,75611.0
4,2,7,2019,6,393,2,247,995.3822163633902,48845.0
6,1,9,1950,6,181,0,208,855.2985999398212,10427.0
18,0,5,2017,6,720,2,259,973.1397403759745,110717.0
21,0,8,2006,6,528,1,106,1086.8653944359248,56792.0
6,1,5,2021,5,456,2,118,1194.5906065275187,32293.0
6,0,9,2007,1,451,3,259,1075.2100856911068,20601.0
6,1,9,2000,6,253,0,221,660.519855417254,13120.0
27,0,3,2021,3,566,2,247,1164.1564276958677,65300.0
6,1,9,1961,0,798,2,149,254.46900494077323,10206.0
4,0,5,2010,6,545,2,247,1256.6370614359173,68445.0
8,1,8,2023,5,461,2,27,1320.2543126711105,81179.0
4,0,7,2023,5,664,2,247,1398.6684653047118,132495.0
8,1,8,2023,5,461,2,208,1320.2543126711105,69070.0
0,1,9,1905,6,798,2,155,2375.8294442772813,21492.0
18,0,7,2016,6,711,2,247,1520.0,97500.0
1,0,5,2017,6,545,2,247,1194.5906065275187,47999.0
4,0,9,1997,1,381,2,28,962.1127501618741,41202.0
3,0,8,2023,5,596,2,259,1320.2543126711105,83406.0
12,1,8,2023,5,717,2,247,660.519855417254,79599.0
22,1,8,2017,1,565,1,259,1320.2543126711105,122105.0
6,0,8,2023,5,637,2,208,1256.6370614359173,45551.0
18,1,5,2013,6,720,2,247,962.1127501618741,129999.0
4,0,5,1990,6,545,0,259,1256.6370614359173,65000.0
0,1,8,2016,6,522,0,242,1017.8760197630929,49700.0
6,1,7,1986,6,599,1,247,754.7676350249478,8492.0
18,0,7,2017,6,617,2,62,1520.0,103450.0
18,2,7,1980,6,701,0,259,973.1397403759745,25055.0
6,1,9,2020,6,798,0,247,1017.8760197630929,25625.0
4,0,8,2020,6,528,2,208,1398.6684653047118,109479.0
6,0,9,2014,6,547,2,247,1194.5906065275187,29999.0
6,1,9,2015,6,446,0,247,1017.8760197630929,15999.0
6,0,8,2015,5,510,0,208,1134.1149479459152,55391.0
18,0,8,2014,6,631,2,104,1520.0,84756.0
25,1,7,2023,6,759,2,208,1017.8760197630929,32844.0
18,0,7,2012,1,414,2,27,1256.6370614359173,110131.0
18,0,8,2019,6,631,1,259,1520.0,77911.0
4,0,9,2004,6,390,2,27,1256.6370614359173,71156.0
25,2,7,2021,6,290,0,247,490.8738521234052,9499.0
6,0,9,1958,1,798,0,256,1332.5,15950.0
8,1,9,1951,6,0,0,247,1017.8760197630929,125000.0
21,0,3,2024,3,580,2,259,1339.6457933253935,122380.0
6,0,9,1990,6,202,3,247,855.2985999398212,25000.0
12,1,9,2021,6,380,2,17,1564.0,38641.0
6,2,9,2023,6,186,0,159,855.2985999398212,9688.0
25,0,7,2024,3,760,2,159,1017.8760197630929,30846.0
6,0,5,1980,3,371,2,221,1385.4423602330987,57500.0
6,1,5,2024,6,133,0,259,730.6166415004762,15603.0
21,0,3,2016,6,580,2,17,1339.6457933253935,132959.0
4,0,5,2023,3,643,2,177,1250.3617301103716,169000.0
0,1,8,2024,6,765,2,228,1520.53084433746,14385.0
4,0,5,2015,6,468,1,1,1256.6370614359173,67725.0
6,0,5,2023,3,533,2,4,1385.4423602330987,62248.0
12,1,9,2023,6,460,0,219,2290.221044466959,12950.0
4,0,5,2009,6,545,2,96,1256.6370614359173,77949.0
6,1,9,2021,6,245,0,70,660.519855417254,16415.0
6,0,8,2024,3,696,2,219,1256.6370614359173,33499.0
22,1,9,2022,6,566,2,222,1320.2543126711105,129000.0
19,0,7,1999,6,416,2,151,1497.6000000000001,33295.0
6,0,5,2021,6,542,0,247,1194.5906065275187,40000.0
25,2,5,1990,1,789,0,247,346.3605900582747,19995.0
2,0,5,2023,5,369,2,247,1385.4423602330987,84899.0
6,0,9,1960,6,56,0,221,1017.8760197630929,20000.0
18,0,7,2011,6,647,2,49,1288.2493375126646,77726.0
0,0,5,2013,6,203,0,103,868.0,7461.0
25,2,7,1999,1,280,3,134,750.0,8906.0
12,1,8,2019,6,458,0,259,1290.0,22160.0
4,0,7,1997,6,386,0,158,1075.2100856911068,43986.0
1,0,8,2021,6,565,2,259,1256.6370614359173,58148.0
4,0,8,2023,3,528,2,247,1398.6684653047118,86088.0
18,0,5,2023,5,680,2,208,1288.2493375126646,136197.0
6,1,3,2005,6,580,0,221,1075.2100856911068,34330.0
4,0,7,2018,6,522,2,219,1307.4051987179282,99795.0
6,1,9,1992,1,71,2,259,804.247719318987,11134.0
6,1,9,2000,1,251,0,256,962.1127501618741,10275.0
19,0,7,2020,6,417,0,249,1017.8760197630929,15450.0
18,0,7,2007,6,414,2,177,1134.1149479459152,116924.0
27,0,8,2001,6,528,2,175,1075.2100856911068,36615.0
18,2,5,2023,3,709,2,28,804.247719318987,100109.0
1,0,5,2017,6,593,2,80,1164.1564276958677,57178.0
6,0,9,2000,6,323,3,178,855.2985999398212,20167.0
1,0,5,2024,5,593,2,259,1463.0,58837.0
6,0,7,2017,3,606,0,247,1385.4423602330987,59999.0
4,0,7,2022,5,424,2,64,1256.6370614359173,59008.0
22,0,5,2023,5,612,2,219,1320.2543126711105,154000.0
26,1,9,1988,5,798,3,259,1017.8760197630929,26169.0
24,1,9,2002,6,484,2,247,1075.2100856911068,24000.0
28,0,8,2017,5,469,2,247,1225.4174844408687,58500.0
6,0,8,2021,5,692,2,228,1194.5906065275187,29500.0
1,0,5,2023,3,593,2,247,1164.1564276958677,72000.0
18,0,5,2024,3,723,2,82,973.1397403759745,100766.0
27,0,3,1900,6,435,0,221,1075.2100856911068,46450.0
1,0,9,2022,5,499,2,228,1194.5906065275187,40200.0
1,0,8,2023,6,333,2,219,1194.5906065275187,42000.0
18,2,5,2015,5,713,2,247,804.247719318987,88150.0
18,0,7,2014,5,414,2,247,1288.2493375126646,109500.0
12,1,8,2016,6,459,2,247,1436.2,26525.0
18,0,7,2011,6,617,2,51,1520.0,101312.0
12,1,8,2008,6,333,2,221,1436.2,21875.0
27,0,5,2014,6,477,2,17,1225.4174844408687,62025.0
1,0,8,2020,1,373,0,259,1256.6370614359173,31357.0
8,1,9,2011,6,438,2,256,1194.5906065275187,49000.0
28,0,8,2018,6,469,0,259,1225.4174844408687,87860.0
24,1,5,2023,6,486,0,228,1398.6684653047118,18500.0
1,0,8,2012,6,373,2,28,1256.6370614359173,46658.0
6,1,8,1956,1,528,0,133,1075.2100856911068,11852.0
6,1,9,1995,6,798,0,247,706.8583470577034,6500.0
9,1,8,2022,3,461,2,80,1320.2543126711105,72243.0
6,1,8,2023,5,305,2,247,855.2985999398212,25520.0
1,0,5,2024,5,593,2,219,1164.1564276958677,62248.0
0,0,8,2024,5,637,2,259,1256.6370614359173,47678.0
6,0,5,1998,1,403,0,50,855.2985999398212,22048.0
6,1,8,2020,3,454,2,228,1194.5906065275187,33378.0
12,1,3,2021,5,435,2,247,1584.0,26999.0
0,1,9,2023,6,798,0,259,480.0,5345.0
27,0,5,2021,5,746,2,47,1017.8760197630929,67370.0
9,0,5,2006,6,374,2,106,1017.8760197630929,29509.0
4,0,8,2018,6,528,2,247,1398.6684653047118,82500.0
6,0,9,2022,6,547,2,247,1194.5906065275187,31500.0
25,2,5,2020,6,310,0,28,750.0,11024.0
2,0,5,2022,3,369,2,259,1385.4423602330987,82000.0
21,0,9,1987,1,199,0,175,1017.8760197630929,52952.0
18,0,5,2021,5,638,2,208,1256.6370614359173,130267.0
12,1,9,1994,5,327,0,54,994.5,12695.0
18,0,9,2021,6,140,0,247,1104.4661672776617,75000.0
6,0,9,2022,6,368,0,219,1017.8760197630929,23220.0
13,1,3,2023,6,336,2,219,1560.0,165000.0
0,1,4,2024,6,527,2,259,1320.2543126711105,65143.0
19,2,7,2023,6,262,0,228,572.5552611167398,8790.0
18,0,7,2015,6,414,0,80,1782.0,104686.0
3,0,8,2024,5,596,2,47,1320.2543126711105,86858.0
18,0,5,2020,5,680,2,96,1288.2493375126646,122492.0
18,0,7,2019,5,720,2,259,973.1397403759745,77392.0
18,0,5,2019,3,720,2,247,973.1397403759745,132000.0
1,0,5,2022,6,540,1,247,1256.6370614359173,58399.0
4,0,7,2016,5,523,2,216,1307.4051987179282,78169.0
4,0,7,2021,3,424,2,78,1256.6370614359173,66989.0
12,1,3,1970,6,577,2,247,1344.0,28999.0
1,0,8,2020,5,593,2,247,1164.1564276958677,55510.0
21,0,5,2013,5,477,2,190,1075.2100856911068,64973.0
6,0,9,2023,6,58,0,219,962.1127501618741,13950.0
4,0,8,2023,5,498,2,247,1398.6684653047118,88995.0
4,0,5,2023,3,680,2,247,1385.4423602330987,124500.0
18,0,5,2022,6,680,2,174,1256.6370614359173,119950.0
4,0,8,2023,5,312,2,247,1398.6684653047118,129000.0
0,1,8,2008,1,313,0,259,1809.5573684677208,20491.0
18,0,7,2009,6,414,2,208,1782.0,104259.0
21,0,3,2022,6,665,1,17,1225.4174844408687,63362.0
6,0,9,2006,1,505,3,249,1075.2100856911068,26888.0
0,0,8,1914,6,596,3,238,1256.6370614359173,82900.0
12,1,5,1908,6,146,0,28,855.2985999398212,11080.0
0,1,9,2005,6,46,0,222,530.929158456675,7800.0
0,1,9,2023,1,39,0,259,75.0,4936.0
18,0,1,2021,3,414,2,259,1559.25,136849.0
4,0,7,2017,6,522,2,222,1307.4051987179282,79800.0
25,2,7,2024,5,280,2,47,753.0,17850.0
6,0,8,2009,6,575,0,221,1134.1149479459152,23020.0
6,0,7,2020,5,696,2,247,1256.6370614359173,59500.0
4,0,7,2015,6,524,2,259,1256.6370614359173,60884.0
21,0,8,2015,0,541,2,222,1256.6370614359173,76500.0
12,0,5,2000,6,433,2,228,1530.0,49350.0
18,0,3,2010,6,798,0,259,1134.1149479459152,4131.0
0,2,9,2020,1,787,0,66,855.2985999398212,9945.0
2,0,8,2018,5,287,2,256,1288.2493375126646,57250.0
0,0,8,1948,1,680,0,115,1017.8760197630929,2227.0
21,0,8,1950,5,659,2,64,1650.2,65700.0
12,0,5,2000,6,433,2,159,1385.4423602330987,44542.0
21,0,8,2019,3,506,2,219,1134.1149479459152,67750.0
18,0,5,2014,6,638,2,247,1520.0,104500.0
0,1,7,2008,6,798,1,259,1116.0,46688.0
18,0,7,1984,1,598,0,50,1075.2100856911068,80176.0
12,1,5,2000,6,598,2,228,660.519855417254,16500.0
1,0,8,2008,6,491,2,51,1194.5906065275187,46547.0
11,1,9,2021,1,798,0,259,644.0,7684.0
27,0,9,2000,1,446,0,153,1075.2100856911068,159000.0
6,0,5,1956,6,25,0,208,1017.8760197630929,97749.0
18,0,7,2014,6,617,2,41,1320.2543126711105,105209.0
8,1,8,2021,6,465,2,174,1320.2543126711105,64950.0
4,0,5,2023,3,643,2,259,1250.3617301103716,165000.0
25,2,7,2010,6,280,2,259,750.0,15033.0
6,1,4,1943,1,798,3,9,1520.0,23942.0
28,0,7,2023,3,654,2,145,1320.2543126711105,66814.0
12,1,5,1907,1,424,0,151,2463.0086404143976,8519.0
21,0,8,2023,5,583,2,247,1256.6370614359173,79245.0
1,0,8,2006,6,499,1,247,1194.5906065275187,35950.0
21,0,5,2024,3,710,2,247,967.6183912872903,70400.0
12,1,8,2001,6,528,2,247,907.9202768874502,43424.0
18,0,7,2020,3,711,2,247,973.1397403759745,81860.0
6,0,8,1960,6,760,2,259,1017.8760197630929,14365.0
4,2,7,2022,3,519,2,219,1182.3698111050544,51850.0
1,0,5,2020,5,299,2,247,1134.1149479459152,60500.0
1,0,8,2020,3,593,2,247,1134.1149479459152,47595.0
8,1,9,1945,6,4,0,238,240.0,3300.0
19,2,8,2001,6,263,3,81,530.929158456675,18373.0
25,2,5,1970,6,319,1,259,995.3822163633902,40222.0
6,1,8,2018,6,316,2,259,1254.0,23000.0
18,1,7,2023,3,706,2,4,1628.0,60689.0
0,0,7,2020,3,696,2,158,1256.6370614359173,84631.0
21,0,9,2021,6,188,0,219,1017.8760197630929,47900.0
6,0,9,2007,6,56,0,219,962.1127501618741,16950.0
25,0,5,2015,5,760,2,247,1017.8760197630929,48950.0
6,0,8,2020,6,594,2,96,1134.1149479459152,44542.0
18,0,1,2020,5,414,2,259,1288.2493375126646,117234.0
18,0,5,2022,3,713,2,247,973.1397403759745,90000.0
25,2,8,1900,6,287,1,228,750.0,13500.0
24,1,3,2003,5,473,2,259,1075.2100856911068,109129.0
1,0,8,2022,5,304,2,247,1134.1149479459152,58500.0
6,1,8,2021,3,454,2,259,1194.5906065275187,35411.0
6,0,9,1967,6,76,2,177,1194.5906065275187,33799.0
12,1,9,2021,5,344,1,228,1436.2,18800.0
18,0,7,1999,6,110,3,259,1075.2100856911068,54564.0
1,0,8,2024,6,364,0,228,1075.2100856911068,25830.0
6,1,5,2021,6,700,0,247,1017.8760197630929,14499.0
9,1,8,2020,6,712,1,17,774.371173183348,57905.0
18,0,1,1988,6,139,0,208,1075.2100856911068,38774.0
6,0,8,2014,6,469,2,259,1134.1149479459152,25240.0
1,0,9,2004,1,462,0,28,804.247719318987,66257.0
1,0,8,2024,6,532,2,238,1256.6370614359173,44500.0
28,0,7,2022,6,654,2,208,1320.2543126711105,68425.0
21,0,5,1994,6,365,1,178,962.1127501618741,49572.0
25,2,7,2000,6,280,2,259,750.0,9966.0
2,0,5,2023,3,369,2,28,1385.4423602330987,104563.0
6,0,5,2022,3,542,2,247,1194.5906065275187,44000.0
4,0,5,2023,5,545,2,219,1256.6370614359173,79000.0
6,1,9,1970,3,798,3,88,490.8738521234052,11136.0
6,0,8,2003,6,673,0,256,17670.0,29150.0
2,0,5,2020,6,660,2,121,1385.4423602330987,62359.0
18,0,7,2014,1,711,2,247,1520.0,90000.0
26,1,9,1940,1,243,0,219,314.1592653589793,11750.0
2,0,5,2024,5,369,2,219,1385.4423602330987,85187.0
4,2,8,2021,6,313,2,60,1385.4423602330987,133626.0
0,1,9,1901,6,414,0,51,1963.4954084936207,31736.0
4,0,7,2019,5,664,2,247,1398.6684653047118,125000.0
1,0,8,2013,6,532,2,247,1256.6370614359173,46500.0
6,0,5,2016,3,750,2,77,940.2472652928892,26664.0
18,0,5,2023,3,680,2,259,1288.2493375126646,136393.0
11,0,8,1947,1,102,0,247,1159.0,6995.0
0,1,9,1955,6,798,0,27,924.0,18374.0
18,0,7,2019,6,711,2,247,1520.0,99000.0
18,0,7,1992,6,110,2,109,1075.2100856911068,40645.0
1,0,5,2022,6,369,2,247,1256.6370614359173,64999.0
4,2,7,2023,5,519,2,197,1182.3698111050544,52530.0
21,0,3,2011,6,665,0,80,1225.4174844408687,47811.0
6,0,7,2016,3,753,2,78,1104.4661672776617,51621.0
27,1,8,2012,6,554,2,222,1225.4174844408687,131450.0
1,2,5,1960,5,578,0,219,1385.4423602330987,67860.0
25,0,5,2021,3,760,2,247,1017.8760197630929,44850.0
27,0,8,2017,1,554,2,75,1164.1564276958677,39405.0
6,0,5,2022,6,431,2,259,1134.1149479459152,67393.0
6,0,7,2022,6,798,2,259,1256.6370614359173,42204.0
12,1,3,2005,5,435,2,145,706.8583470577034,27839.0
0,1,3,1970,6,594,1,177,1256.6370614359173,7661.0
6,0,5,2018,6,680,3,70,1134.1149479459152,23740.0
6,1,9,2011,6,97,0,80,855.2985999398212,12384.0
20,1,9,1997,1,505,0,259,2463.0086404143976,17307.0
18,0,7,2012,6,414,2,208,1288.2493375126646,103614.0
21,0,9,1999,6,199,3,228,1017.8760197630929,45995.0
18,0,7,1991,6,139,3,247,1134.1149479459152,65999.0
6,0,8,2023,5,637,2,259,1256.6370614359173,43500.0
6,0,5,2017,6,680,2,153,1134.1149479459152,25029.0
18,0,7,2021,5,643,0,27,1256.6370614359173,118037.0
18,0,7,2019,5,617,2,127,1520.0,142784.0
18,0,5,2021,5,723,2,197,973.1397403759745,95794.0
9,1,8,2024,5,373,2,228,1017.8760197630929,25500.0
21,0,3,1988,6,661,3,228,1017.8760197630929,61360.0
18,0,7,2015,6,414,2,208,1288.2493375126646,116973.0
0,1,9,1851,6,638,1,148,1661.9025137490005,30623.0
18,0,7,2010,6,414,2,247,1288.2493375126646,118999.0
6,0,8,2022,6,637,2,66,1256.6370614359173,39639.0
6,0,8,2022,3,311,2,195,1046.3467031862506,72589.0
4,0,5,2021,6,545,2,51,1307.4051987179282,100198.0
6,1,9,1965,1,798,0,189,962.1127501618741,35077.0
18,0,7,2012,6,711,2,96,1520.0,96546.0
6,0,9,2022,1,411,2,130,1075.2100856911068,24184.0
2,0,7,2022,1,346,2,259,1385.4423602330987,72241.0
6,1,8,2021,5,454,2,259,1194.5906065275187,43498.0
6,1,5,2021,6,456,2,259,1482.0,32500.0
25,0,7,1859,3,759,2,195,1017.8760197630929,26244.0
11,1,9,2024,1,798,3,4,621.0,10579.0
6,2,9,1986,1,58,0,208,855.2985999398212,13294.0
16,1,5,2016,6,767,0,247,2042.820622996763,24999.0
18,0,5,2008,1,638,0,259,1520.0,86428.0
11,0,9,2023,6,798,1,228,1050.0,22880.0
27,0,8,2001,6,551,2,133,1164.1564276958677,38548.0
1,0,5,1979,6,593,0,259,1164.1564276958677,43000.0
6,1,9,1996,6,176,2,96,855.2985999398212,14009.0
0,0,7,2022,5,758,2,208,804.247719318987,50830.0
28,0,7,2023,5,654,2,60,1320.2543126711105,77948.0
4,0,7,2006,1,385,2,99,1134.1149479459152,55678.0
12,1,5,2022,6,433,3,228,1188.0,43160.0
4,0,5,2023,5,562,2,159,1182.3698111050544,100220.0
18,0,7,2023,3,720,2,195,973.1397403759745,81243.0
4,0,7,2023,5,391,2,228,1017.8760197630929,52000.0
21,0,8,2022,5,659,2,64,1650.2,65700.0
4,2,7,2023,3,519,2,253,1182.3698111050544,57500.0
18,0,7,2023,5,643,2,259,1256.6370614359173,117234.0
18,0,5,2017,6,713,2,178,1256.6370614359173,145335.0
25,2,7,2020,3,281,2,247,1288.2493375126646,17900.0
18,0,7,2017,6,146,0,99,1075.2100856911068,43429.0
18,0,7,2010,6,414,2,96,1782.0,111245.0
18,0,1,2023,5,414,2,247,1559.25,148531.0
11,1,8,1970,6,79,1,32,864.0,10790.0
12,1,8,2007,6,266,2,259,1320.0,15590.0
6,0,8,1994,6,696,2,259,1017.8760197630929,38076.0
18,2,5,2024,3,713,2,247,804.247719318987,77000.0
0,1,9,1942,6,798,3,159,925.0,15033.0
18,0,5,2023,3,706,2,28,804.247719318987,94307.0
12,1,9,2018,1,798,0,259,875.0,15499.0
18,0,8,1994,6,460,0,247,986.0,42000.0
6,1,8,2010,6,295,0,133,1075.2100856911068,7799.0
4,0,7,2011,6,424,0,228,1256.6370614359173,59850.0
11,2,9,2023,6,346,0,28,754.7676350249478,13360.0
6,1,5,2022,3,456,2,221,1194.5906065275187,36000.0
